date,admin1,market,category,commodity,unit,price,latitude,longitude,pricetype,year,month,admin1_enc,market_enc,category_enc,commodity_enc,unit_enc
2024-11-15,North Central,Polonnaruwa,pulses and nuts,Lentils,KG,310.0,7.93,81.01,Retail,2024,11,2,36,5,20,1
2024-11-15,North Central,Polonnaruwa,pulses and nuts,"Cowpeas (whole, average)",KG,770.0,7.93,81.01,Retail,2024,11,2,36,5,7,1
2024-11-15,North Central,Polonnaruwa,pulses and nuts,Beans (mung),KG,720.62,7.93,81.01,Retail,2024,11,2,36,5,2,1
2024-11-15,North Central,Thambuttegama,pulses and nuts,"Cowpeas (whole, average)",KG,815.0,8.16,80.3,Retail,2024,11,2,39,5,7,1
2024-11-15,North Central,Thambuttegama,pulses and nuts,Lentils,KG,310.1,8.16,80.3,Retail,2024,11,2,39,5,20,1
2024-11-15,North Western,Puttalam,vegetables and fruits,Eggplants,KG,387.25,8.04,79.84,Retail,2024,11,3,37,6,8,1
2024-11-15,North Central,Thambuttegama,vegetables and fruits,Cabbage,KG,180.5,8.16,80.3,Retail,2024,11,2,39,6,3,1
2024-11-15,North Central,Thambuttegama,vegetables and fruits,Carrots,KG,214.5,8.16,80.3,Retail,2024,11,2,39,6,4,1
2024-11-15,North Central,Thambuttegama,vegetables and fruits,Coconut,Unit,109.81,8.16,80.3,Retail,2024,11,2,39,6,6,3
2024-11-15,North Central,Thambuttegama,vegetables and fruits,Eggplants,KG,292.0,8.16,80.3,Retail,2024,11,2,39,6,8,1
2024-11-15,North Central,Thambuttegama,vegetables and fruits,Onions (red),KG,301.88,8.16,80.3,Retail,2024,11,2,39,6,25,1
2024-11-15,North Western,Kurunegala,pulses and nuts,Beans,KG,501.39,7.48,80.32,Retail,2024,11,3,25,5,1,1
2024-11-15,North Central,Thambuttegama,vegetables and fruits,"Onions (red, local)",KG,451.0,8.16,80.3,Retail,2024,11,2,39,6,27,1
2024-11-15,North Central,Thambuttegama,vegetables and fruits,Pumpkin,KG,201.0,8.16,80.3,Retail,2024,11,2,39,6,32,1
2024-11-15,North Central,Thambuttegama,vegetables and fruits,Tomatoes,KG,302.5,8.16,80.3,Retail,2024,11,2,39,6,40,1
2024-11-15,North Central,Polonnaruwa,cereals and tubers,Rice (medium grain),KG,237.5,7.93,81.01,Retail,2024,11,2,36,0,34,1
2024-11-15,North Central,Polonnaruwa,cereals and tubers,Rice (white),KG,242.71,7.93,81.01,Retail,2024,11,2,36,0,37,1
2024-11-15,North Central,Polonnaruwa,"meat, fish and eggs","Fish (dry, sprats)",KG,1162.5,7.93,81.01,Retail,2024,11,2,36,1,11,1
2024-11-15,North Central,Polonnaruwa,"meat, fish and eggs",Fish (yellowfin tuna),KG,1850.0,7.93,81.01,Retail,2024,11,2,36,1,17,1
2024-11-15,North Central,Polonnaruwa,"meat, fish and eggs","Meat (chicken, broiler)",KG,1133.33,7.93,81.01,Retail,2024,11,2,36,1,21,1
2024-11-15,North Central,Polonnaruwa,pulses and nuts,Beans,KG,521.0,7.93,81.01,Retail,2024,11,2,36,5,1,1
2024-11-15,North Central,Thambuttegama,vegetables and fruits,Pineapples,KG,383.33,8.16,80.3,Retail,2024,11,2,39,6,29,1
2024-11-15,North Western,Kurunegala,pulses and nuts,Beans (mung),KG,828.33,7.48,80.32,Retail,2024,11,3,25,5,2,1
2024-11-15,North Central,Polonnaruwa,vegetables and fruits,Cabbage,KG,220.0,7.93,81.01,Retail,2024,11,2,36,6,3,1
2024-11-15,North Western,Kurunegala,pulses and nuts,"Cowpeas (whole, average)",KG,873.06,7.48,80.32,Retail,2024,11,3,25,5,7,1
2024-11-15,North Western,Nikaweratiya,vegetables and fruits,Papaya,KG,100.0,7.75,80.12,Retail,2024,11,3,34,6,28,1
2024-11-15,North Western,Nikaweratiya,vegetables and fruits,Pineapples,KG,335.0,7.75,80.12,Retail,2024,11,3,34,6,29,1
2024-11-15,North Western,Nikaweratiya,vegetables and fruits,Pumpkin,KG,194.0,7.75,80.12,Retail,2024,11,3,34,6,32,1
2024-11-15,North Western,Nikaweratiya,vegetables and fruits,Snake gourd,KG,310.83,7.75,80.12,Retail,2024,11,3,34,6,38,1
2024-11-15,North Western,Nikaweratiya,vegetables and fruits,Tomatoes,KG,336.0,7.75,80.12,Retail,2024,11,3,34,6,40,1
2024-11-15,North Western,Puttalam,cereals and tubers,Potatoes (imported),KG,222.5,8.04,79.84,Retail,2024,11,3,37,0,30,1
2024-11-15,North Western,Puttalam,cereals and tubers,Rice (medium grain),KG,244.17,8.04,79.84,Retail,2024,11,3,37,0,34,1
2024-11-15,North Western,Puttalam,"meat, fish and eggs","Fish (dry, katta)",KG,1800.0,8.04,79.84,Retail,2024,11,3,37,1,10,1
2024-11-15,North Western,Puttalam,"meat, fish and eggs","Fish (dry, sprats)",KG,1108.33,8.04,79.84,Retail,2024,11,3,37,1,11,1
2024-11-15,North Western,Puttalam,"meat, fish and eggs",Fish (skipjack tuna),KG,862.5,8.04,79.84,Retail,2024,11,3,37,1,15,1
2024-11-15,North Western,Puttalam,"meat, fish and eggs",Fish (trenched sardinella),KG,750.0,8.04,79.84,Retail,2024,11,3,37,1,16,1
2024-11-15,North Western,Puttalam,"meat, fish and eggs",Fish (yellowfin tuna),KG,1250.0,8.04,79.84,Retail,2024,11,3,37,1,17,1
2024-11-15,North Western,Puttalam,miscellaneous food,"Chili (red, dry raw)",KG,856.25,8.04,79.84,Retail,2024,11,3,37,2,5,1
2024-11-15,North Western,Puttalam,pulses and nuts,Beans (mung),KG,638.33,8.04,79.84,Retail,2024,11,3,37,5,2,1
2024-11-15,North Western,Puttalam,pulses and nuts,"Cowpeas (whole, average)",KG,840.0,8.04,79.84,Retail,2024,11,3,37,5,7,1
2024-11-15,North Western,Puttalam,pulses and nuts,Lentils,KG,297.5,8.04,79.84,Retail,2024,11,3,37,5,20,1
2024-11-15,North Western,Puttalam,vegetables and fruits,Bananas,KG,154.17,8.04,79.84,Retail,2024,11,3,37,6,0,1
2024-11-15,North Western,Nikaweratiya,vegetables and fruits,"Onions (red, imported)",KG,405.67,7.75,80.12,Retail,2024,11,3,34,6,26,1
2024-11-15,North Western,Nikaweratiya,vegetables and fruits,Onions (red),KG,368.0,7.75,80.12,Retail,2024,11,3,34,6,25,1
2024-11-15,North Western,Puttalam,cereals and tubers,Potatoes (local),KG,369.58,8.04,79.84,Retail,2024,11,3,37,0,31,1
2024-11-15,North Western,Kurunegala,vegetables and fruits,Pumpkin,KG,225.0,7.48,80.32,Retail,2024,11,3,25,6,32,1
2024-11-15,North Western,Nikaweratiya,vegetables and fruits,Eggplants,KG,277.0,7.75,80.12,Retail,2024,11,3,34,6,8,1
2024-11-15,North Western,Kurunegala,vegetables and fruits,Cabbage,KG,275.56,7.48,80.32,Retail,2024,11,3,25,6,3,1
2024-11-15,North Western,Kurunegala,vegetables and fruits,Carrots,KG,230.28,7.48,80.32,Retail,2024,11,3,25,6,4,1
2024-11-15,North Western,Kurunegala,vegetables and fruits,Onions (imported),KG,384.44,7.48,80.32,Retail,2024,11,3,25,6,24,1
2024-11-15,North Western,Kurunegala,vegetables and fruits,"Onions (red, imported)",KG,486.94,7.48,80.32,Retail,2024,11,3,25,6,26,1
2024-11-15,North Western,Kurunegala,pulses and nuts,Lentils,KG,302.08,7.48,80.32,Retail,2024,11,3,25,5,20,1
2024-11-15,North Western,Kurunegala,vegetables and fruits,Tomatoes,KG,403.33,7.48,80.32,Retail,2024,11,3,25,6,40,1
2024-11-15,North Western,Nikaweratiya,cereals and tubers,Potatoes (imported),KG,223.5,7.75,80.12,Retail,2024,11,3,34,0,30,1
2024-11-15,North Western,Kurunegala,vegetables and fruits,Bananas,KG,175.56,7.48,80.32,Retail,2024,11,3,25,6,0,1
2024-11-15,North Western,Nikaweratiya,cereals and tubers,Rice (medium grain),KG,234.38,7.75,80.12,Retail,2024,11,3,34,0,34,1
2024-11-15,North Western,Nikaweratiya,"meat, fish and eggs",Fish (trenched sardinella),KG,939.58,7.75,80.12,Retail,2024,11,3,34,1,16,1
2024-11-15,North Western,Nikaweratiya,"meat, fish and eggs",Fish (yellowfin tuna),KG,1975.0,7.75,80.12,Retail,2024,11,3,34,1,17,1
2024-11-15,North Western,Nikaweratiya,pulses and nuts,Beans,KG,477.0,7.75,80.12,Retail,2024,11,3,34,5,1,1
2024-11-15,North Western,Nikaweratiya,pulses and nuts,Beans (mung),KG,744.5,7.75,80.12,Retail,2024,11,3,34,5,2,1
2024-11-15,North Western,Nikaweratiya,pulses and nuts,"Cowpeas (whole, average)",KG,803.33,7.75,80.12,Retail,2024,11,3,34,5,7,1
2024-11-15,North Western,Nikaweratiya,pulses and nuts,Lentils,KG,307.0,7.75,80.12,Retail,2024,11,3,34,5,20,1
2024-11-15,North Western,Nikaweratiya,vegetables and fruits,Coconut,Unit,110.0,7.75,80.12,Retail,2024,11,3,34,6,6,3
2024-11-15,North Western,Nikaweratiya,"meat, fish and eggs",Fish (jack),KG,1750.0,7.75,80.12,Retail,2024,11,3,34,1,13,1
2024-12-15,Southern,Hambantota,vegetables and fruits,Cabbage,KG,304.8,6.14,81.08,Retail,2024,12,6,17,6,3,1
2024-12-15,Southern,Hambantota,pulses and nuts,"Cowpeas (whole, average)",KG,800.1,6.14,81.08,Retail,2024,12,6,17,5,7,1
2024-12-15,Southern,Hambantota,pulses and nuts,Beans (mung),KG,616.33,6.14,81.08,Retail,2024,12,6,17,5,2,1
2024-12-15,Southern,Tissamaharama,"meat, fish and eggs","Meat (chicken, broiler)",KG,1246.5,6.28,81.29,Retail,2024,12,6,40,1,21,1
2024-12-15,Southern,Hambantota,miscellaneous food,"Chili (red, dry raw)",KG,836.5,6.14,81.08,Retail,2024,12,6,17,2,5,1
2024-12-15,Southern,Hambantota,"meat, fish and eggs","Meat (chicken, broiler)",KG,1234.0,6.14,81.08,Retail,2024,12,6,17,1,21,1
2024-12-15,Southern,Hambantota,"meat, fish and eggs",Fish (yellowfin tuna),KG,2107.29,6.14,81.08,Retail,2024,12,6,17,1,17,1
2024-12-15,Southern,Hambantota,pulses and nuts,Beans,KG,634.0,6.14,81.08,Retail,2024,12,6,17,5,1,1
2024-12-15,Southern,Hambantota,vegetables and fruits,Eggplants,KG,354.8,6.14,81.08,Retail,2024,12,6,17,6,8,1
2024-12-15,Southern,Tissamaharama,"meat, fish and eggs","Fish (dry, katta)",KG,2150.0,6.28,81.29,Retail,2024,12,6,40,1,10,1
2024-12-15,Southern,Hambantota,vegetables and fruits,Papaya,KG,170.83,6.14,81.08,Retail,2024,12,6,17,6,28,1
2024-12-15,Southern,Hambantota,vegetables and fruits,Pumpkin,KG,222.4,6.14,81.08,Retail,2024,12,6,17,6,32,1
2024-12-15,Southern,Hambantota,vegetables and fruits,Tomatoes,KG,402.4,6.14,81.08,Retail,2024,12,6,17,6,40,1
2024-12-15,Southern,Tissamaharama,cereals and tubers,Potatoes (imported),KG,273.6,6.28,81.29,Retail,2024,12,6,40,0,30,1
2024-12-15,Southern,Tissamaharama,cereals and tubers,Rice (white),KG,258.89,6.28,81.29,Retail,2024,12,6,40,0,37,1
2024-12-15,Southern,Tissamaharama,"meat, fish and eggs",Eggs,Unit,37.34,6.28,81.29,Retail,2024,12,6,40,1,9,3
2024-12-15,Southern,Tissamaharama,"meat, fish and eggs",Fish (skipjack tuna),KG,1505.83,6.28,81.29,Retail,2024,12,6,40,1,15,1
2024-12-15,Southern,Hambantota,"meat, fish and eggs",Fish (jack),KG,1775.0,6.14,81.08,Retail,2024,12,6,17,1,13,1
2024-12-15,Southern,Hambantota,vegetables and fruits,"Onions (red, imported)",KG,487.4,6.14,81.08,Retail,2024,12,6,17,6,26,1
2024-12-15,Southern,Hambantota,cereals and tubers,Rice (white),KG,243.33,6.14,81.08,Retail,2024,12,6,17,0,37,1
2024-12-15,Southern,Galle,"meat, fish and eggs",Fish (yellowfin tuna),KG,2440.0,6.04,80.22,Retail,2024,12,6,15,1,17,1
2024-12-15,Southern,Hambantota,cereals and tubers,Potatoes (local),KG,425.0,6.14,81.08,Retail,2024,12,6,17,0,31,1
2024-12-15,Southern,Tissamaharama,pulses and nuts,Beans,KG,607.0,6.28,81.29,Retail,2024,12,6,40,5,1,1
2024-12-15,Southern,Galle,"meat, fish and eggs",Fish (jack),KG,1870.0,6.04,80.22,Retail,2024,12,6,15,1,13,1
2024-12-15,Southern,Galle,"meat, fish and eggs","Fish (dry, katta)",KG,1901.67,6.04,80.22,Retail,2024,12,6,15,1,10,1
2024-12-15,Southern,Galle,"meat, fish and eggs","Meat (chicken, broiler)",KG,1178.5,6.04,80.22,Retail,2024,12,6,15,1,21,1
2024-12-15,Southern,Galle,cereals and tubers,Rice (white),KG,248.67,6.04,80.22,Retail,2024,12,6,15,0,37,1
2024-12-15,Southern,Galle,miscellaneous food,"Chili (red, dry raw)",KG,824.5,6.04,80.22,Retail,2024,12,6,15,2,5,1
2024-12-15,Southern,Galle,pulses and nuts,Beans (mung),KG,696.4,6.04,80.22,Retail,2024,12,6,15,5,2,1
2024-12-15,Southern,Galle,pulses and nuts,"Cowpeas (whole, average)",KG,901.67,6.04,80.22,Retail,2024,12,6,15,5,7,1
2024-12-15,Southern,Hambantota,cereals and tubers,Rice (medium grain),KG,245.0,6.14,81.08,Retail,2024,12,6,17,0,34,1
2024-12-15,Southern,Galle,pulses and nuts,Lentils,KG,306.1,6.04,80.22,Retail,2024,12,6,15,5,20,1
2024-12-15,Southern,Galle,vegetables and fruits,Carrots,KG,321.0,6.04,80.22,Retail,2024,12,6,15,6,4,1
2024-12-15,Southern,Galle,vegetables and fruits,Eggplants,KG,427.67,6.04,80.22,Retail,2024,12,6,15,6,8,1
2024-12-15,Southern,Galle,vegetables and fruits,"Onions (red, imported)",KG,530.73,6.04,80.22,Retail,2024,12,6,15,6,26,1
2024-12-15,Southern,Galle,vegetables and fruits,Pineapples,KG,486.25,6.04,80.22,Retail,2024,12,6,15,6,29,1
2024-12-15,Southern,Galle,vegetables and fruits,Pumpkin,KG,216.0,6.04,80.22,Retail,2024,12,6,15,6,32,1
2024-12-15,Southern,Galle,vegetables and fruits,Snake gourd,KG,440.67,6.04,80.22,Retail,2024,12,6,15,6,38,1
2024-12-15,Southern,Galle,vegetables and fruits,Tomatoes,KG,466.0,6.04,80.22,Retail,2024,12,6,15,6,40,1
2024-12-15,Southern,Hambantota,cereals and tubers,Potatoes (imported),KG,273.53,6.14,81.08,Retail,2024,12,6,17,0,30,1
2024-12-15,Southern,Galle,vegetables and fruits,Cabbage,KG,339.0,6.04,80.22,Retail,2024,12,6,15,6,3,1
2024-12-15,Southern,Tissamaharama,pulses and nuts,Beans (mung),KG,696.0,6.28,81.29,Retail,2024,12,6,40,5,2,1
2024-12-15,Uva,Badulla,"meat, fish and eggs",Fish (sail fish),KG,2400.0,6.99,81.04,Retail,2024,12,7,2,1,14,1
2024-12-15,Southern,Tissamaharama,pulses and nuts,Lentils,KG,301.4,6.28,81.29,Retail,2024,12,6,40,5,20,1
2024-12-15,Southern,Matara,vegetables and fruits,Carrots,KG,294.0,5.95,80.52,Retail,2024,12,6,28,6,4,1
2024-12-15,Southern,Matara,vegetables and fruits,Coconut,Unit,153.25,5.95,80.52,Retail,2024,12,6,28,6,6,3
2024-12-15,Southern,Matara,vegetables and fruits,Eggplants,KG,390.0,5.95,80.52,Retail,2024,12,6,28,6,8,1
2024-12-15,Southern,Matara,vegetables and fruits,Onions (imported),KG,286.0,5.95,80.52,Retail,2024,12,6,28,6,24,1
2024-12-15,Southern,Matara,vegetables and fruits,"Onions (red, imported)",KG,505.2,5.95,80.52,Retail,2024,12,6,28,6,26,1
2024-12-15,Southern,Matara,vegetables and fruits,Pineapples,KG,408.0,5.95,80.52,Retail,2024,12,6,28,6,29,1
2024-12-15,Southern,Matara,vegetables and fruits,Tomatoes,KG,395.5,5.95,80.52,Retail,2024,12,6,28,6,40,1
2024-12-15,Uva,Badulla,cereals and tubers,Potatoes (imported),KG,272.8,6.99,81.04,Retail,2024,12,7,2,0,30,1
2024-12-15,Southern,Matara,vegetables and fruits,Bananas,KG,133.25,5.95,80.52,Retail,2024,12,6,28,6,0,1
2024-12-15,Uva,Badulla,cereals and tubers,Rice (medium grain),KG,240.0,6.99,81.04,Retail,2024,12,7,2,0,34,1
2024-12-15,Uva,Badulla,"meat, fish and eggs",Eggs,Unit,38.24,6.99,81.04,Retail,2024,12,7,2,1,9,3
2024-12-15,Uva,Badulla,"meat, fish and eggs","Fish (dry, katta)",KG,2066.67,6.99,81.04,Retail,2024,12,7,2,1,10,1
2024-12-15,Uva,Badulla,"meat, fish and eggs","Fish (dry, sprats)",KG,1049.67,6.99,81.04,Retail,2024,12,7,2,1,11,1
2024-12-15,Uva,Badulla,"meat, fish and eggs",Fish (jack),KG,1615.0,6.99,81.04,Retail,2024,12,7,2,1,13,1
2024-12-15,Uva,Badulla,"meat, fish and eggs",Fish (skipjack tuna),KG,1441.33,6.99,81.04,Retail,2024,12,7,2,1,15,1
2024-12-15,Uva,Badulla,"meat, fish and eggs",Fish (yellowfin tuna),KG,1825.0,6.99,81.04,Retail,2024,12,7,2,1,17,1
2024-12-15,Southern,Galle,cereals and tubers,Rice (medium grain),KG,244.17,6.04,80.22,Retail,2024,12,6,15,0,34,1
2024-12-15,Uva,Badulla,"meat, fish and eggs","Meat (chicken, broiler)",KG,1271.8,6.99,81.04,Retail,2024,12,7,2,1,21,1
2024-12-15,Uva,Badulla,cereals and tubers,Rice (white),KG,240.0,6.99,81.04,Retail,2024,12,7,2,0,37,1
2024-12-15,Southern,Tissamaharama,pulses and nuts,"Cowpeas (whole, average)",KG,760.5,6.28,81.29,Retail,2024,12,6,40,5,7,1
2024-12-15,Southern,Matara,pulses and nuts,Lentils,KG,313.0,5.95,80.52,Retail,2024,12,6,28,5,20,1
2024-12-15,Southern,Matara,pulses and nuts,Beans,KG,649.5,5.95,80.52,Retail,2024,12,6,28,5,1,1
2024-12-15,Southern,Tissamaharama,vegetables and fruits,Bananas,KG,109.8,6.28,81.29,Retail,2024,12,6,40,6,0,1
2024-12-15,Southern,Tissamaharama,vegetables and fruits,Carrots,KG,277.27,6.28,81.29,Retail,2024,12,6,40,6,4,1
2024-12-15,Southern,Tissamaharama,vegetables and fruits,Eggplants,KG,382.8,6.28,81.29,Retail,2024,12,6,40,6,8,1
2024-12-15,Southern,Tissamaharama,vegetables and fruits,Onions (imported),KG,307.8,6.28,81.29,Retail,2024,12,6,40,6,24,1
2024-12-15,Southern,Tissamaharama,vegetables and fruits,"Onions (red, imported)",KG,488.8,6.28,81.29,Retail,2024,12,6,40,6,26,1
2024-12-15,Southern,Tissamaharama,vegetables and fruits,Papaya,KG,196.4,6.28,81.29,Retail,2024,12,6,40,6,28,1
2024-12-15,Southern,Tissamaharama,vegetables and fruits,Pineapples,KG,387.55,6.28,81.29,Retail,2024,12,6,40,6,29,1
2024-12-15,Southern,Tissamaharama,vegetables and fruits,Snake gourd,KG,350.2,6.28,81.29,Retail,2024,12,6,40,6,38,1
2024-12-15,Southern,Matara,pulses and nuts,Beans (mung),KG,685.6,5.95,80.52,Retail,2024,12,6,28,5,2,1
2024-12-15,Southern,Tissamaharama,vegetables and fruits,Tomatoes,KG,414.6,6.28,81.29,Retail,2024,12,6,40,6,40,1
2024-12-15,Southern,Matara,cereals and tubers,Rice (medium grain),KG,242.08,5.95,80.52,Retail,2024,12,6,28,0,34,1
2024-12-15,Southern,Matara,cereals and tubers,Rice (white),KG,253.33,5.95,80.52,Retail,2024,12,6,28,0,37,1
2024-12-15,Southern,Matara,"meat, fish and eggs",Eggs,Unit,33.2,5.95,80.52,Retail,2024,12,6,28,1,9,3
2024-12-15,Southern,Matara,"meat, fish and eggs","Fish (dry, katta)",KG,1860.0,5.95,80.52,Retail,2024,12,6,28,1,10,1
2024-12-15,Southern,Matara,"meat, fish and eggs",Fish (jack),KG,1433.33,5.95,80.52,Retail,2024,12,6,28,1,13,1
2024-12-15,Southern,Matara,"meat, fish and eggs",Fish (sail fish),KG,2393.33,5.95,80.52,Retail,2024,12,6,28,1,14,1
2024-12-15,Southern,Matara,"meat, fish and eggs",Fish (skipjack tuna),KG,1267.5,5.95,80.52,Retail,2024,12,6,28,1,15,1
2024-12-15,Southern,Matara,"meat, fish and eggs",Fish (yellowfin tuna),KG,2125.0,5.95,80.52,Retail,2024,12,6,28,1,17,1
2024-12-15,Southern,Matara,cereals and tubers,Potatoes (local),KG,406.67,5.95,80.52,Retail,2024,12,6,28,0,31,1
2024-12-15,Southern,Galle,cereals and tubers,Potatoes (local),KG,398.89,6.04,80.22,Retail,2024,12,6,15,0,31,1
2024-12-15,Northern,Mullativu,vegetables and fruits,Papaya,KG,104.0,9.32,80.7,Retail,2024,12,4,32,6,28,1
2024-12-15,Sabaragamuwa,Rathnapura,vegetables and fruits,Tomatoes,KG,432.4,6.72,80.34,Retail,2024,12,5,38,6,40,1
2024-12-15,Northern,Vavuniya,vegetables and fruits,Pineapples,KG,586.75,8.75,80.5,Retail,2024,12,4,42,6,29,1
2024-12-15,Northern,Vavuniya,vegetables and fruits,Pumpkin,KG,237.25,8.75,80.5,Retail,2024,12,4,42,6,32,1
2024-12-15,Northern,Vavuniya,vegetables and fruits,Tomatoes,KG,517.5,8.75,80.5,Retail,2024,12,4,42,6,40,1
2024-12-15,Sabaragamuwa,Kegalle,cereals and tubers,Rice (medium grain),KG,239.2,7.25,80.34,Retail,2024,12,5,22,0,34,1
2024-12-15,Sabaragamuwa,Kegalle,cereals and tubers,Rice (white),KG,252.0,7.25,80.34,Retail,2024,12,5,22,0,37,1
2024-12-15,Sabaragamuwa,Kegalle,"meat, fish and eggs",Eggs,Unit,37.44,7.25,80.34,Retail,2024,12,5,22,1,9,3
2024-12-15,Sabaragamuwa,Kegalle,"meat, fish and eggs",Fish (jack),KG,1663.33,7.25,80.34,Retail,2024,12,5,22,1,13,1
2024-12-15,Sabaragamuwa,Kegalle,"meat, fish and eggs",Fish (trenched sardinella),KG,1216.67,7.25,80.34,Retail,2024,12,5,22,1,16,1
2024-12-15,Northern,Vavuniya,vegetables and fruits,Papaya,KG,151.0,8.75,80.5,Retail,2024,12,4,42,6,28,1
2024-12-15,Sabaragamuwa,Kegalle,"meat, fish and eggs",Fish (yellowfin tuna),KG,2132.0,7.25,80.34,Retail,2024,12,5,22,1,17,1
2024-12-15,Sabaragamuwa,Kegalle,pulses and nuts,Lentils,KG,299.33,7.25,80.34,Retail,2024,12,5,22,5,20,1
2024-12-15,Sabaragamuwa,Kegalle,vegetables and fruits,Cabbage,KG,328.0,7.25,80.34,Retail,2024,12,5,22,6,3,1
2024-12-15,Sabaragamuwa,Kegalle,vegetables and fruits,Carrots,KG,360.0,7.25,80.34,Retail,2024,12,5,22,6,4,1
2024-12-15,Sabaragamuwa,Kegalle,vegetables and fruits,Coconut,Unit,149.2,7.25,80.34,Retail,2024,12,5,22,6,6,3
2024-12-15,Sabaragamuwa,Kegalle,vegetables and fruits,Eggplants,KG,470.4,7.25,80.34,Retail,2024,12,5,22,6,8,1
2024-12-15,Sabaragamuwa,Kegalle,vegetables and fruits,Onions (imported),KG,308.8,7.25,80.34,Retail,2024,12,5,22,6,24,1
2024-12-15,Sabaragamuwa,Kegalle,vegetables and fruits,"Onions (red, imported)",KG,459.8,7.25,80.34,Retail,2024,12,5,22,6,26,1
2024-12-15,Sabaragamuwa,Kegalle,vegetables and fruits,Papaya,KG,232.0,7.25,80.34,Retail,2024,12,5,22,6,28,1
2024-12-15,Sabaragamuwa,Kegalle,pulses and nuts,"Cowpeas (whole, average)",KG,783.6,7.25,80.34,Retail,2024,12,5,22,5,7,1
2024-12-15,Sabaragamuwa,Kegalle,vegetables and fruits,Pineapples,KG,325.0,7.25,80.34,Retail,2024,12,5,22,6,29,1
2024-12-15,Northern,Vavuniya,vegetables and fruits,"Onions (red, local)",KG,510.0,8.75,80.5,Retail,2024,12,4,42,6,27,1
2024-12-15,Northern,Vavuniya,vegetables and fruits,Eggplants,KG,436.75,8.75,80.5,Retail,2024,12,4,42,6,8,1
2024-12-15,Uva,Badulla,miscellaneous food,"Chili (red, dry raw)",KG,805.5,6.99,81.04,Retail,2024,12,7,2,2,5,1
2024-12-15,Northern,Mullativu,vegetables and fruits,Onions (imported),KG,290.5,9.32,80.7,Retail,2024,12,4,32,6,24,1
2024-12-15,Northern,Mullativu,vegetables and fruits,Onions (red),KG,393.5,9.32,80.7,Retail,2024,12,4,32,6,25,1
2024-12-15,Northern,Mullativu,vegetables and fruits,"Onions (red, imported)",KG,466.0,9.32,80.7,Retail,2024,12,4,32,6,26,1
2024-12-15,Northern,Mullativu,vegetables and fruits,"Onions (red, local)",KG,478.67,9.32,80.7,Retail,2024,12,4,32,6,27,1
2024-12-15,Northern,Mullativu,vegetables and fruits,Pumpkin,KG,270.5,9.32,80.7,Retail,2024,12,4,32,6,32,1
2024-12-15,Northern,Mullativu,vegetables and fruits,Snake gourd,KG,344.5,9.32,80.7,Retail,2024,12,4,32,6,38,1
2024-12-15,Northern,Mullativu,vegetables and fruits,Tomatoes,KG,460.5,9.32,80.7,Retail,2024,12,4,32,6,40,1
2024-12-15,Northern,Vavuniya,vegetables and fruits,"Onions (red, imported)",KG,510.0,8.75,80.5,Retail,2024,12,4,42,6,26,1
2024-12-15,Northern,Vavuniya,cereals and tubers,Potatoes (imported),KG,283.5,8.75,80.5,Retail,2024,12,4,42,0,30,1
2024-12-15,Northern,Vavuniya,"meat, fish and eggs",Fish (goldstripe sardinella),KG,740.75,8.75,80.5,Retail,2024,12,4,42,1,12,1
2024-12-15,Northern,Vavuniya,"meat, fish and eggs",Fish (sail fish),KG,2450.0,8.75,80.5,Retail,2024,12,4,42,1,14,1
2024-12-15,Northern,Vavuniya,"meat, fish and eggs",Fish (yellowfin tuna),KG,1905.0,8.75,80.5,Retail,2024,12,4,42,1,17,1
2024-12-15,Northern,Vavuniya,"meat, fish and eggs","Meat (chicken, broiler)",KG,1296.0,8.75,80.5,Retail,2024,12,4,42,1,21,1
2024-12-15,Northern,Vavuniya,pulses and nuts,Beans,KG,673.33,8.75,80.5,Retail,2024,12,4,42,5,1,1
2024-12-15,Northern,Vavuniya,pulses and nuts,Beans (mung),KG,701.5,8.75,80.5,Retail,2024,12,4,42,5,2,1
2024-12-15,Northern,Vavuniya,pulses and nuts,Lentils,KG,303.7,8.75,80.5,Retail,2024,12,4,42,5,20,1
2024-12-15,Northern,Vavuniya,vegetables and fruits,Cabbage,KG,352.25,8.75,80.5,Retail,2024,12,4,42,6,3,1
2024-12-15,Northern,Vavuniya,"meat, fish and eggs",Eggs,Unit,37.65,8.75,80.5,Retail,2024,12,4,42,1,9,3
2024-12-15,Sabaragamuwa,Kegalle,vegetables and fruits,Tomatoes,KG,516.0,7.25,80.34,Retail,2024,12,5,22,6,40,1
2024-12-15,Sabaragamuwa,Embilipitiya,cereals and tubers,Potatoes (imported),KG,267.5,6.33,80.85,Retail,2024,12,5,11,0,30,1
2024-12-15,Sabaragamuwa,Embilipitiya,cereals and tubers,Potatoes (local),KG,403.33,6.33,80.85,Retail,2024,12,5,11,0,31,1
